time,temperature_2m (°F),rain (inch),soil_temperature_0_to_7cm (°F),soil_moisture_0_to_7cm (m³/m³)
2024-03-23T12:00,30.6,0.0,28.3,0.431
2024-03-24T12:00,26.9,0.0,28.2,0.431
2024-03-25T12:00,23.5,0.0,28.3,0.431
2024-03-26T12:00,22.3,0.0,27.5,0.431
2024-03-27T12:00,24.2,0.0,27.8,0.431
2024-03-28T12:00,35.6,0.0,28.6,0.431
2024-03-29T12:00,35.1,0.0,30.6,0.43
2024-03-30T12:00,41.3,0.0,31.6,0.432
2024-03-31T12:00,39.5,0.0,31.1,0.431
2024-04-01T12:00,40.9,0.0,31.8,0.43
2024-04-02T12:00,48.6,0.004,33.4,0.42
2024-04-03T12:00,47.7,0.0,35.4,0.416
2024-04-04T12:00,49.6,0.0,32.6,0.411
2024-04-05T12:00,56.0,0.0,33.8,0.405
2024-04-06T12:00,55.6,0.0,45.0,0.391
2024-04-07T12:00,35.2,0.217,35.9,0.45
2024-04-08T12:00,43.5,0.004,39.5,0.475
2024-04-09T12:00,56.4,0.0,47.9,0.456
2024-04-10T12:00,63.7,0.0,52.1,0.437
2024-04-11T12:00,54.9,0.0,49.7,0.419
2024-04-12T12:00,55.2,0.0,50.8,0.415
2024-04-13T12:00,67.3,0.0,56.6,0.386
2024-04-14T12:00,66.1,0.0,57.5,0.359
2024-04-15T12:00,58.8,0.012,52.9,0.335
2024-04-16T12:00,50.0,0.142,46.8,0.368
2024-04-17T12:00,53.9,0.0,48.5,0.479
2024-04-18T12:00,39.9,0.0,42.0,0.458
2024-04-19T12:00,35.0,0.0,36.7,0.446
2024-04-20T12:00,42.8,0.0,41.6,0.432
2024-04-21T12:00,56.0,0.0,39.5,0.414
2024-04-22T12:00,55.1,0.0,49.7,0.39
2024-04-23T12:00,54.9,0.0,52.8,0.364
2024-04-24T12:00,58.7,0.0,49.5,0.351
2024-04-25T12:00,69.0,0.0,58.6,0.321
2024-04-26T12:00,48.6,0.268,48.6,0.388
2024-04-27T12:00,50.2,0.004,48.5,0.441
2024-04-28T12:00,46.4,0.0,45.8,0.423
2024-04-29T12:00,39.9,0.012,40.1,0.468
2024-04-30T12:00,54.3,0.0,49.2,0.442
2024-05-01T12:00,58.4,0.0,52.1,0.472
2024-05-02T12:00,50.2,0.193,47.8,0.515
2024-05-03T12:00,56.3,0.0,51.8,0.483
2024-05-04T12:00,57.5,0.008,53.0,0.468
2024-05-05T12:00,63.8,0.0,55.7,0.456
2024-05-06T12:00,68.1,0.0,58.9,0.435
2024-05-07T12:00,59.8,0.098,56.5,0.49
2024-05-08T12:00,63.6,0.0,59.0,0.462
2024-05-09T12:00,66.7,0.0,61.8,0.44
2024-05-10T12:00,66.6,0.0,61.1,0.408
2024-05-11T12:00,73.9,0.0,63.2,0.379
2024-05-12T12:00,70.0,0.0,66.3,0.345
2024-05-13T12:00,60.9,0.0,62.2,0.318
2024-05-14T12:00,69.2,0.0,64.6,0.295
2024-05-15T12:00,55.7,0.138,56.1,0.321
2024-05-16T12:00,68.2,0.0,62.2,0.434
2024-05-17T12:00,77.2,0.0,70.1,0.404
2024-05-18T12:00,65.2,0.0,65.9,0.452
2024-05-19T12:00,66.7,0.004,62.1,0.419
2024-05-20T12:00,68.4,0.0,65.5,0.422
2024-05-21T12:00,55.5,0.138,56.2,0.441
2024-05-22T12:00,64.2,0.024,61.7,0.452
2024-05-23T12:00,68.0,0.024,61.6,0.423
2024-05-24T12:00,61.8,0.591,59.5,0.509
2024-05-25T12:00,62.6,0.0,60.3,0.475
2024-05-26T12:00,67.9,0.0,64.5,0.466
2024-05-27T12:00,63.1,0.15,60.7,0.502
2024-05-28T12:00,59.6,0.012,60.7,0.484
2024-05-29T12:00,67.6,0.0,62.9,0.461
2024-05-30T12:00,69.6,0.15,65.6,0.479
2024-05-31T12:00,70.8,0.0,65.8,0.459
2024-06-01T12:00,69.2,0.0,66.0,0.439
2024-06-02T12:00,75.0,0.0,68.2,0.47
2024-06-03T12:00,74.9,0.0,71.3,0.467
2024-06-04T12:00,67.2,0.043,67.6,0.468
2024-06-05T12:00,69.7,0.0,67.0,0.45
2024-06-06T12:00,65.2,0.004,63.5,0.423
2024-06-07T12:00,74.3,0.0,68.5,0.405
2024-06-08T12:00,73.0,0.0,68.0,0.437
2024-06-09T12:00,68.4,0.0,67.4,0.4
2024-06-10T12:00,68.7,0.0,68.3,0.371
2024-06-11T12:00,74.8,0.0,70.9,0.42
2024-06-12T12:00,85.4,0.0,77.1,0.385
2024-06-13T12:00,78.4,0.0,75.1,0.345
2024-06-14T12:00,77.3,0.0,76.1,0.322
2024-06-15T12:00,79.1,0.0,76.9,0.312
2024-06-16T12:00,75.5,0.004,73.3,0.416
2024-06-17T12:00,72.0,0.0,71.7,0.379
2024-06-18T12:00,67.2,0.016,67.2,0.44
2024-06-19T12:00,67.7,0.0,68.9,0.406
2024-06-20T12:00,73.3,0.0,72.5,0.385
2024-06-21T12:00,74.6,0.0,72.0,0.382
2024-06-22T12:00,71.5,0.004,69.1,0.414
2024-06-23T12:00,78.9,0.0,75.1,0.4
2024-06-24T12:00,81.4,0.047,74.2,0.382
2024-06-25T12:00,81.8,0.0,78.9,0.345
2024-06-26T12:00,66.5,0.012,70.0,0.321
2024-06-27T12:00,74.7,0.0,73.1,0.313
2024-06-28T12:00,76.4,0.0,73.0,0.436
2024-06-29T12:00,64.9,0.0,66.9,0.404
2024-06-30T12:00,68.6,0.0,69.7,0.374
2024-07-01T12:00,70.5,0.39,68.3,0.477
2024-07-02T12:00,76.8,0.0,74.2,0.382
2024-07-03T12:00,77.6,0.0,75.3,0.354
2024-07-04T12:00,71.0,0.618,68.8,0.478
2024-07-05T12:00,76.5,0.0,75.0,0.405
2024-07-06T12:00,71.0,0.055,72.8,0.391
2024-07-07T12:00,75.5,0.0,76.0,0.363
2024-07-08T12:00,80.5,0.0,79.1,0.344
2024-07-09T12:00,81.6,0.004,80.4,0.32
2024-07-10T12:00,82.9,0.0,81.0,0.306
2024-07-11T12:00,85.1,0.0,82.4,0.294
2024-07-12T12:00,85.3,0.0,83.2,0.285
2024-07-13T12:00,86.8,0.0,85.3,0.297
2024-07-14T12:00,83.1,0.0,82.8,0.32
2024-07-15T12:00,79.1,0.02,78.8,0.354
2024-07-16T12:00,76.4,0.004,78.3,0.335
2024-07-17T12:00,71.2,0.0,74.6,0.318
2024-07-18T12:00,77.9,0.0,77.3,0.302
2024-07-19T12:00,83.6,0.0,80.9,0.291
2024-07-20T12:00,79.8,0.047,80.9,0.291
2024-07-21T12:00,81.9,0.004,83.5,0.294
2024-07-22T12:00,85.0,0.0,83.3,0.31
2024-07-23T12:00,81.3,0.0,82.6,0.3
2024-07-24T12:00,79.5,0.0,80.0,0.302
2024-07-25T12:00,83.2,0.0,80.7,0.3
2024-07-26T12:00,91.3,0.0,85.3,0.296
2024-07-27T12:00,84.6,0.0,83.2,0.299
2024-07-28T12:00,84.2,0.0,82.2,0.404
2024-07-29T12:00,83.0,0.0,81.7,0.388
2024-07-30T12:00,85.3,0.0,81.4,0.431
2024-07-31T12:00,83.4,0.004,80.1,0.4
2024-08-01T12:00,83.6,0.0,81.1,0.396
2024-08-02T12:00,83.2,0.0,81.0,0.368
2024-08-03T12:00,88.0,0.0,83.4,0.345
2024-08-04T12:00,74.6,0.0,76.1,0.332
2024-08-05T12:00,63.4,0.15,65.6,0.388
2024-08-06T12:00,72.5,0.0,72.1,0.347
2024-08-07T12:00,72.9,0.079,70.9,0.39
2024-08-08T12:00,62.1,0.0,63.7,0.373
2024-08-09T12:00,65.1,0.0,66.1,0.365
2024-08-10T12:00,70.4,0.0,68.2,0.349
2024-08-11T12:00,73.4,0.0,70.1,0.334
2024-08-12T12:00,75.5,0.0,71.9,0.312
2024-08-13T12:00,76.6,0.0,73.1,0.303
2024-08-14T12:00,69.4,0.236,68.9,0.37
2024-08-15T12:00,72.1,0.039,70.5,0.398
2024-08-16T12:00,71.9,0.039,69.2,0.462
2024-08-17T12:00,76.2,0.0,74.6,0.424
2024-08-18T12:00,78.6,0.0,76.2,0.397
2024-08-19T12:00,81.0,0.0,77.8,0.375
2024-08-20T12:00,76.3,0.008,75.4,0.355
2024-08-21T12:00,75.8,0.0,73.6,0.35
2024-08-22T12:00,76.4,0.098,73.4,0.475
2024-08-23T12:00,78.3,0.0,75.5,0.437
2024-08-24T12:00,81.3,0.0,77.4,0.412
2024-08-25T12:00,86.3,0.0,80.6,0.392
2024-08-26T12:00,77.6,0.0,77.2,0.388
2024-08-27T12:00,69.0,0.004,71.0,0.382
2024-08-28T12:00,73.7,0.008,69.9,0.379
2024-08-29T12:00,75.5,0.004,72.6,0.386
2024-08-30T12:00,76.4,0.0,71.2,0.376
2024-08-31T12:00,78.9,0.0,72.9,0.353
2024-09-01T12:00,71.1,0.0,70.1,0.338
2024-09-02T12:00,74.3,0.0,69.8,0.319
2024-09-03T12:00,80.6,0.0,74.5,0.307
2024-09-04T12:00,76.7,0.0,74.5,0.302
2024-09-05T12:00,67.4,0.0,70.0,0.31
2024-09-06T12:00,65.9,0.0,67.1,0.308
2024-09-07T12:00,69.3,0.0,65.9,0.301
2024-09-08T12:00,77.3,0.0,70.1,0.301
2024-09-09T12:00,78.4,0.0,72.3,0.278
2024-09-10T12:00,82.0,0.0,76.8,0.273
2024-09-11T12:00,71.6,0.0,70.5,0.286
2024-09-12T12:00,81.4,0.0,75.2,0.291
2024-09-13T12:00,80.9,0.0,76.8,0.285
2024-09-14T12:00,77.3,0.0,75.6,0.339
2024-09-15T12:00,80.2,0.0,75.9,0.395
2024-09-16T12:00,77.8,0.303,73.1,0.467
2024-09-17T12:00,82.4,0.0,77.6,0.393
2024-09-18T12:00,74.5,0.087,75.0,0.405
2024-09-19T12:00,75.8,0.0,73.3,0.387
2024-09-20T12:00,72.6,0.0,71.0,0.37
2024-09-21T12:00,64.3,0.0,66.3,0.347
2024-09-22T12:00,65.4,0.0,64.7,0.338
2024-09-23T12:00,67.6,0.0,63.3,0.324
2024-09-24T12:00,70.6,0.0,66.6,0.34
2024-09-25T12:00,78.5,0.0,69.2,0.321
2024-09-26T12:00,80.9,0.0,71.6,0.297
2024-09-27T12:00,73.4,0.0,71.7,0.278
2024-09-28T12:00,79.1,0.0,71.9,0.27
2024-09-29T12:00,81.8,0.0,72.8,0.25
2024-09-30T12:00,69.1,0.0,74.1,0.244
2024-10-01T12:00,62.6,0.0,63.4,0.254
2024-10-02T12:00,74.3,0.0,68.7,0.262
2024-10-03T12:00,59.3,0.0,62.2,0.264
2024-10-04T12:00,65.6,0.0,60.9,0.265
2024-10-05T12:00,68.0,0.0,66.5,0.255
2024-10-06T12:00,56.9,0.0,60.8,0.257
2024-10-07T12:00,67.4,0.0,63.4,0.257
2024-10-08T12:00,69.3,0.0,63.4,0.251
2024-10-09T12:00,70.9,0.0,64.6,0.246
2024-10-10T12:00,77.4,0.0,67.8,0.245
2024-10-11T12:00,61.9,0.0,64.4,0.249
2024-10-12T12:00,61.3,0.0,63.1,0.256
2024-10-13T12:00,54.3,0.0,56.7,0.257
2024-10-14T12:00,47.3,0.0,48.3,0.278
2024-10-15T12:00,48.7,0.0,48.7,0.282
2024-10-16T12:00,57.3,0.0,52.4,0.295
2024-10-17T12:00,69.0,0.0,60.1,0.285
2024-10-18T12:00,54.6,0.469,55.3,0.433
2024-10-19T12:00,57.1,0.0,55.7,0.31
2024-10-20T12:00,68.6,0.0,59.0,0.311
2024-10-21T12:00,71.8,0.0,61.7,0.297
2024-10-22T12:00,60.8,0.264,61.1,0.382
2024-10-23T12:00,52.9,0.0,54.4,0.314
2024-10-24T12:00,52.6,0.016,53.1,0.319
2024-10-25T12:00,53.7,0.0,50.0,0.366
2024-10-26T12:00,53.9,0.0,44.4,0.353
2024-10-27T12:00,55.5,0.0,51.7,0.341
2024-10-28T12:00,63.5,0.0,55.3,0.324
2024-10-29T12:00,55.0,0.0,53.0,0.317
2024-10-30T12:00,47.4,0.004,49.0,0.382
2024-10-31T12:00,40.9,0.0,42.2,0.364
2024-11-01T12:00,42.3,0.0,31.6,0.362
2024-11-02T12:00,45.1,0.0,44.4,0.368
2024-11-03T12:00,51.5,0.0,47.9,0.416
2024-11-04T12:00,47.7,0.0,48.9,0.435
2024-11-05T12:00,43.9,0.0,45.6,0.405
2024-11-06T12:00,46.6,0.0,45.4,0.39
2024-11-07T12:00,46.6,0.0,43.2,0.38
2024-11-08T12:00,48.3,0.0,45.3,0.363
2024-11-09T12:00,49.2,0.0,44.7,0.352
2024-11-10T12:00,51.2,0.0,48.8,0.377
2024-11-11T12:00,40.6,0.0,43.2,0.37
2024-11-12T12:00,44.3,0.0,33.1,0.349
2024-11-13T12:00,46.7,0.0,45.5,0.339
2024-11-14T12:00,45.0,0.0,44.9,0.342
2024-11-15T12:00,43.9,0.0,32.9,0.339
2024-11-16T12:00,52.4,0.0,46.7,0.344
2024-11-17T12:00,44.5,0.0,44.3,0.345
2024-11-18T12:00,44.3,0.0,31.7,0.351
2024-11-19T12:00,42.9,0.24,41.7,0.492
2024-11-20T12:00,26.5,0.0,33.3,0.456
2024-11-21T12:00,25.7,0.0,30.6,0.444
2024-11-22T12:00,24.8,0.0,29.8,0.438
2024-11-23T12:00,25.6,0.0,31.9,0.433
2024-11-24T12:00,32.1,0.0,31.3,0.43
2024-11-25T12:00,19.5,0.0,28.3,0.428
2024-11-26T12:00,19.9,0.0,28.5,0.425
2024-11-27T12:00,21.4,0.0,29.2,0.423
2024-11-28T12:00,16.5,0.0,27.0,0.422
2024-11-29T12:00,5.3,0.0,22.5,0.421
2024-11-30T12:00,7.1,0.0,19.2,0.421
2024-12-01T12:00,12.9,0.0,17.6,0.421
2024-12-02T12:00,14.2,0.0,19.0,0.421
2024-12-03T12:00,19.4,0.0,20.9,0.421
2024-12-04T12:00,11.6,0.0,23.6,0.434
2024-12-05T12:00,9.9,0.0,17.2,0.434
2024-12-06T12:00,32.8,0.0,28.0,0.434
2024-12-07T12:00,45.3,0.0,31.0,0.449
2024-12-08T12:00,36.7,0.028,31.4,0.463
2024-12-09T12:00,21.9,0.0,28.2,0.485
2024-12-10T12:00,28.8,0.0,30.3,0.482
2024-12-11T12:00,0.8,0.0,15.6,0.482
2024-12-12T12:00,0.8,0.0,9.7,0.482
2024-12-13T12:00,9.7,0.0,11.1,0.482
2024-12-14T12:00,23.8,0.0,21.6,0.482
2024-12-15T12:00,33.4,0.0,30.2,0.483
2024-12-16T12:00,29.6,0.0,30.5,0.485
2024-12-17T12:00,24.5,0.0,27.3,0.484
2024-12-18T12:00,11.7,0.0,22.8,0.484
2024-12-19T12:00,20.7,0.004,23.0,0.484
2024-12-20T12:00,-0.6,0.0,16.8,0.484
2024-12-21T12:00,16.2,0.0,17.9,0.484
2024-12-22T12:00,21.3,0.0,21.4,0.484
2024-12-23T12:00,20.7,0.0,23.4,0.485
2024-12-24T12:00,23.3,0.0,23.9,0.485
2024-12-25T12:00,29.1,0.0,27.7,0.485
2024-12-26T12:00,31.8,0.0,30.5,0.485
2024-12-27T12:00,36.6,0.0,31.5,0.514
2024-12-28T12:00,34.0,0.0,30.7,0.482
2024-12-29T12:00,35.6,0.0,31.4,0.475
2024-12-30T12:00,24.2,0.0,29.0,0.477
2024-12-31T12:00,24.2,0.0,29.6,0.476
2025-01-01T12:00,15.2,0.0,21.6,0.475
